id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
4485286,Luxury Apartment on Wall Street,14138135,Sabir,Manhattan,Financial District,40.70388,-74.00633,Entire home/apt,179,1,2,2015-08-03,0.03,1,0
4491140,Tranquility in The Heart of Astoria,15823911,Rand,Queens,Long Island City,40.76063,-73.92801,Private room,69,1,0,,,1,0
4492303,"Bright 1 bdrm apt near Central Park, shops & metro",7567309,Susan,Manhattan,Upper West Side,40.78137,-73.98183,Entire home/apt,179,3,28,2020-09-21,0.40,1,51
4492678,Heart of the East Village- Best Loc,18601618,Chris,Manhattan,East Village,40.72724,-73.98639,Entire home/apt,175,1,2,2015-01-06,0.03,1,248
4492821,"Great location, spacious apt.",743716,Santiago,Brooklyn,Boerum Hill,40.68348,-73.98087,Entire home/apt,120,3,3,2016-01-05,0.04,1,0
4493474,Cozy Bedroom in best area of FiDi,5777821,Denis,Manhattan,Financial District,40.70428,-74.00952,Private room,100,5,2,2016-01-01,0.03,1,0
4493526,"Amazing Location, Incredible Space",23308381,Priya,Manhattan,West Village,40.73647,-73.99814,Private room,150,1,0,,,1,0
4493658,Cute & Modern 1 Bedroom Apt,1869421,David,Brooklyn,Williamsburg,40.71256,-73.94188,Entire home/apt,100,8,14,2016-03-24,0.20,1,0
4494217,Stylish West Village Artists Penthouse Loft,22720650,Duane,Manhattan,West Village,40.73604,-74.0056,Entire home/apt,130,28,1,2018-12-24,0.05,2,129
4494588,Cosy apartment in the East Village,23314412,Olivia,Manhattan,East Village,40.72347,-73.98116,Entire home/apt,150,5,0,,,1,0
4494705,1 bedroom in Brooklyn,11228023,Danielle,Brooklyn,Sunset Park,40.65188,-74.00611,Private room,50,30,2,2017-06-27,0.03,1,0
4497294,"Clean, quiet, safe 25Min Dwntn NYC",22831759,Ruth,Brooklyn,Flatbush,40.64617,-73.97018,Private room,80,2,11,2015-10-11,0.15,1,0
4497963,Iconic West Village Apartment,10225905,Kym,Manhattan,West Village,40.73474,-74.00867,Entire home/apt,250,2,0,,,1,0
4498798,FURNISHED STUDIO LUXURY BLDING,8712859,Louise,Manhattan,Hell's Kitchen,40.7559,-73.99731,Entire home/apt,74,180,0,,,1,2
4498927,Manhattan townhouse near subway,23334165,Patricia,Manhattan,Harlem,40.82257,-73.94543,Entire home/apt,220,5,99,2019-12-29,1.41,6,305
4499097,Upper West Side Studio doorman bld,23334541,Josh,Manhattan,Upper West Side,40.77998,-73.98462,Entire home/apt,130,2,25,2019-12-16,0.41,1,0
4499976,Large Sunny 2 Bedroom + den - UWS,23338742,Aneela,Manhattan,Upper West Side,40.78878,-73.97386,Entire home/apt,200,30,18,2019-12-23,0.25,1,278
4500272,"HUGE STUDIO-Cozy,Centrally Located!",2829908,Rahul,Manhattan,Murray Hill,40.74685,-73.97598,Entire home/apt,149,2,1,2016-01-01,0.02,1,0
4500794,"Sunny/artistic, Manhattan 2 bedroom",23342156,Shelby,Manhattan,Washington Heights,40.83714,-73.93713,Private room,75,1,9,2016-05-06,0.15,1,0
4501164,Union Square Apartment + Private Backyard,17074459,Mattan,Manhattan,East Village,40.73325,-73.98789,Private room,97,3,64,2017-07-24,0.90,3,0
4501410,Charming 1br GW Village,7648260,Marta,Manhattan,NoHo,40.72735,-73.99279,Entire home/apt,218,30,37,2019-01-03,0.53,1,288
4502339,Centrak Park North cozy apartment,23349530,Yely,Manhattan,Harlem,40.80204,-73.95656,Entire home/apt,150,1,0,,,1,83
4504049,Blissfully Quiet Room,16151285,Carol,Bronx,Williamsbridge,40.87896,-73.84978,Private room,55,30,28,2020-08-30,0.42,6,342
4504115,Low budget-big room 20min to city,8581058,Filip,Brooklyn,Bushwick,40.68474,-73.90855,Private room,150,1,83,2018-01-01,1.16,2,358
4504353,"Sunny, Artsy Brooklyn Room",1607087,Iyabo,Brooklyn,Crown Heights,40.6771,-73.95994,Private room,75,2,2,2015-11-15,0.03,1,0
4504493,Studio Apartment- Furnished,10303277,Alexis,Brooklyn,Fort Greene,40.69059,-73.97853,Entire home/apt,110,5,0,,,1,0
4507262,Luxurious Village 1 bed!,2282450,Philip,Manhattan,West Village,40.73553,-74.00546,Entire home/apt,168,3,30,2020-03-18,0.45,3,57
4508885,Upper West Apartment Block Away from Central Park!,301549,Michelle,Manhattan,Upper West Side,40.76885,-73.98254,Entire home/apt,180,14,0,,,1,0
4509500,Prime Chelsea~XL1Br~Terrace~Sleeps4,2119276,Eran,Manhattan,Chelsea,40.73984,-74.0006,Entire home/apt,120,30,9,2020-02-21,0.15,43,163
4509560,Reno Studio Gramercy~Sleeps3!,2119276,Eran,Manhattan,Gramercy,40.73505,-73.98212,Entire home/apt,100,30,13,2020-09-12,0.19,43,299
4509664,2BR - Great West Village Location,23383529,Joseph,Manhattan,West Village,40.73277,-74.00413,Entire home/apt,205,2,6,2016-03-27,0.10,1,0
4512045,Beautiful Exposed Brick Studio Loft,13282162,Manuel,Manhattan,Upper West Side,40.78294,-73.98474,Entire home/apt,110,1,45,2020-01-30,0.64,1,348
4513084,Beautiful Sunny Private Penthouse Suite,23401472,Heather,Manhattan,Harlem,40.82624,-73.94527,Entire home/apt,135,30,1,2016-07-30,0.02,2,0
4513190,Beautiful 1 Bedroom Apt,23401743,Ticemen,Manhattan,East Harlem,40.79917,-73.93995,Entire home/apt,195,2,0,,,1,0
4514042,Bushwick Duplex 1,3709510,Deacon,Brooklyn,Bushwick,40.69213,-73.92371,Private room,80,1,9,2020-05-30,0.33,3,365
4517117,BELLA CASA-Pvt Rm-2 beds-Sleeps 4. Near Columbia!!,16480700,Eddie&Vlad,Manhattan,Harlem,40.82014,-73.95433,Private room,79,1,150,2020-03-01,2.09,11,0
4517848,"Landmark 1 Bedroom has 2 beds, Free WiFi",7245581,Michael,Manhattan,Washington Heights,40.83335,-73.94048,Entire home/apt,63,120,7,2018-08-31,0.11,18,364
4518242,Zen MiniPalace Astoria,23424461,Alex,Queens,Astoria,40.76369,-73.91601,Entire home/apt,80,1,3,2016-01-02,0.04,1,0
4519764,Private Space in Manhattan 8/25-9/9,16310013,Tan,Manhattan,Washington Heights,40.85181,-73.93824,Private room,29,7,0,,,1,0
4520113,"Lovely - Spacious, Garden + Garden View",22880393,Sara,Manhattan,Lower East Side,40.71452,-73.9871,Private room,129,3,71,2019-12-10,1.06,2,364
4520449,"Spacious 1 Bedroom in Midwood, BK!",9196903,George,Brooklyn,Midwood,40.62403,-73.9618,Private room,100,1,0,,,1,0
4520941,"SPACIOUS,  2 bedrooms, sleeps 4, private bath",23439479,Victoria,Manhattan,Inwood,40.86639,-73.92734,Entire home/apt,196,30,18,2018-10-29,0.27,2,355
4524000,Two-bedroom Williamsburg-Greenpoint,13402436,Manuela,Brooklyn,Greenpoint,40.72203,-73.95002,Private room,90,2,1,2014-12-20,0.01,2,139
4524289,Private room in South Slope,2138902,Asher,Brooklyn,Gowanus,40.66694,-73.99299,Private room,90,1,0,,,2,0
4525475,"Manhattan, UWS, Bright, 1BR, & Loft",12149644,Brandon,Manhattan,Upper West Side,40.78304,-73.98146,Entire home/apt,125,1,0,,,1,0
4525589,Spacious studio apt in Jackson Hts,20627511,Mark,Queens,Jackson Heights,40.75034,-73.89215,Entire home/apt,90,3,0,,,1,0
4530085,Cosy East Village apartment!,2277244,Victoria,Manhattan,East Village,40.72949,-73.97894,Entire home/apt,180,1,2,2016-05-28,0.04,1,0
4530101,Beautiful one bedroom 800Sq Ft,23487026,Patrick,Manhattan,Battery Park City,40.70828,-74.0178,Entire home/apt,275,30,20,2016-12-12,0.31,1,363
4530154,Park Slope Sky Parlor,3201774,Ashley,Brooklyn,South Slope,40.66388,-73.9905,Private room,69,1,136,2020-03-02,2.09,2,16
4530160,Large apt in heart of Williamsburg,9997747,Devon,Brooklyn,Williamsburg,40.71906,-73.95798,Entire home/apt,200,3,7,2016-06-27,0.10,1,0
4530432,Landmark Parlor Studio near train has 2 beds.,7245581,Michael,Manhattan,Washington Heights,40.83488,-73.93843,Entire home/apt,65,90,8,2020-01-13,0.12,18,1
4531802,Sunny East Village 1 Bedroom,6197480,Christine,Manhattan,East Village,40.72568,-73.98823,Entire home/apt,150,2,0,,,1,0
4531990,Charming and Clean Brooklyn Apt.,23497375,Liat,Brooklyn,Bedford-Stuyvesant,40.68157,-73.92023,Private room,75,1,0,,,1,0
4532913,Williamsburg private clean cozy RM,20164579,Oliver,Brooklyn,Williamsburg,40.71909,-73.95998,Private room,56,1,232,2020-09-18,5.27,1,363
4537198,Huge room wt bathroom + entrance,6926899,Liana,Brooklyn,Williamsburg,40.7113,-73.94938,Private room,90,3,4,2016-06-11,0.06,1,0
4537297,Rosa B Private Apartment! Quiet and Safe Area.,1509863,Eddie,Queens,Rego Park,40.72937,-73.86804,Entire home/apt,75,3,78,2020-03-26,1.08,1,0
4537389,New Years In New York City,22927481,Howard,Manhattan,Midtown,40.76377,-73.98103,Private room,400,3,0,,,3,0
4537500,Location Nancy,3250450,Petya,Queens,Astoria,40.76496,-73.9282,Private room,39,31,2,2017-09-29,0.03,19,365
4538012,Bright Harlem Home in New Building!,12879538,Gregory,Manhattan,Harlem,40.82102,-73.94633,Private room,85,1,33,2020-01-01,0.47,2,2
4538274,"Country Vibe, Big City Feel",23532244,Wendy,Queens,Astoria,40.77002,-73.91498,Entire home/apt,100,2,25,2019-12-21,0.40,1,88
4538901,Entire Apt. in E. Williamsburg,4806989,Ava,Brooklyn,Williamsburg,40.70826,-73.94059,Entire home/apt,192,1,0,,,1,0
4539483,Colorful Studio Near Columbia Univ.,2968247,Lauren,Manhattan,Harlem,40.80583,-73.95712,Entire home/apt,99,3,18,2017-08-26,0.26,1,0
4539520,Spacious 1 Bedroom in Bohemian Comfort,23538896,DeeDee,Brooklyn,Crown Heights,40.67771,-73.96286,Entire home/apt,174,4,7,2019-12-31,0.11,1,0
4539906,"Bright 1BR, central location",23540800,Carl,Manhattan,Hell's Kitchen,40.75381,-73.99491,Entire home/apt,150,2,0,,,1,0
4539943,Nice & bright room in Bushwick,8581058,Filip,Brooklyn,Bushwick,40.68481,-73.90655,Private room,200,30,101,2018-03-31,1.41,2,0
4540852,Williamsburg Apartment,10718241,Jason,Brooklyn,Greenpoint,40.7191,-73.94964,Private room,50,1,0,,,1,0
4541102,"Perfect 2 Bed Bklyn Apt, near SUNY Downstate!",23548583,Shari,Brooklyn,East Flatbush,40.65262,-73.94211,Entire home/apt,109,30,29,2020-03-25,0.43,2,139
4541187,Cozy 1BR Apartment in Astoria,23185328,Deniz,Queens,Ditmars Steinway,40.77672,-73.90878,Entire home/apt,127,2,12,2016-11-23,0.19,2,0
4545882,Amazing studio/Loft with a backyard,23569951,Kaveh,Manhattan,Upper East Side,40.7811,-73.94567,Entire home/apt,220,3,29,2019-07-15,0.41,1,340
4545999,Your Brooklyn Nook,23570473,James,Brooklyn,Crown Heights,40.67414,-73.95368,Private room,56,1,36,2020-09-12,0.95,2,365
4546034,1BR by 1&A trains,23570593,Joshua,Manhattan,Washington Heights,40.84769,-73.93512,Private room,41,2,54,2020-08-31,0.77,1,280
4546721,Large 1 bdrm near L in Williamsburg,23573737,Michelle,Brooklyn,Williamsburg,40.71171,-73.94575,Entire home/apt,120,5,1,2014-12-31,0.01,1,0
4547143,CHARMING bedroom in BedStuy,23575706,Blair,Brooklyn,Bedford-Stuyvesant,40.6958,-73.94515,Private room,55,1,0,,,1,0
4547273,Beautiful Spacious Studio By Park,10411359,Alison,Manhattan,Upper West Side,40.78316,-73.97269,Entire home/apt,77,4,36,2019-11-10,0.53,1,0
4549155,Quaint Brownstone with Garden,1443186,Ash,Manhattan,East Harlem,40.80985,-73.93919,Entire home/apt,100,4,3,2016-08-29,0.05,1,0
4549248,Cozy One Bedroom in Williamsburg!,22089583,Cesar,Brooklyn,Williamsburg,40.71901,-73.95618,Entire home/apt,200,3,3,2015-10-22,0.04,1,0
4549555,"Studio Space, 10 minutes to Central Park and river",6571805,Agata,Manhattan,Upper West Side,40.79407,-73.97679,Shared room,45,1,65,2019-11-28,1.21,2,364
4549557,Central Harlem,23588055,Genine,Manhattan,Harlem,40.81208,-73.94243,Private room,206,4,3,2018-07-10,0.04,1,362
4549627,Large Room with Private Bathroom,2748575,Charlotte,Manhattan,Hell's Kitchen,40.75506,-73.99622,Private room,129,4,0,,,1,0
4549930,Charming apt close to everything!,19196381,Kim,Manhattan,Upper East Side,40.77127,-73.95108,Entire home/apt,112,3,81,2020-01-02,1.14,1,309
4550015,Greenwich/West Village Private Room,15778416,Courtney,Manhattan,West Village,40.73033,-74.00284,Private room,110,1,0,,,2,0
4550041,LGA Private Room Walk to LaGuardia 5m Taxi Airport,23591164,Angela,Queens,East Elmhurst,40.76539,-73.87636,Private room,50,1,396,2020-09-18,5.53,4,365
4550494,"2BR, 2 Full Bath, SPACE,",785283,Melinda,Queens,Ditmars Steinway,40.77648,-73.91595,Entire home/apt,179,2,51,2020-01-02,0.72,2,0
4550557,Private Comfort! Room Near Airport New York City,23591164,Angela,Queens,East Elmhurst,40.7668,-73.87759,Private room,50,1,500,2020-09-23,6.96,4,0
4550602,Cozy & Clean #3,23533897,Fatou,Brooklyn,Crown Heights,40.6759,-73.95274,Private room,100,1,85,2019-10-13,1.21,6,0
4550747,Cozy & Clean #4,23533897,Fatou,Brooklyn,Crown Heights,40.67565,-73.95121,Private room,125,3,45,2019-12-01,0.64,6,86
4553721,Art Large bedroom Williamsburg Brownstone longterm,2480939,Charles,Brooklyn,Williamsburg,40.71912,-73.96049,Private room,96,5,240,2020-09-04,3.63,2,310
4554473,"Bright and Spacious, near the Park",20042936,Yarimar,Brooklyn,Prospect Heights,40.67376,-73.96373,Entire home/apt,120,5,1,2016-05-17,0.02,1,0
4554577,Bright and Cheerful Prospect Heights 1-bedroom,22568612,Ilana,Brooklyn,Prospect Heights,40.6803,-73.97185,Entire home/apt,115,6,3,2017-08-27,0.05,1,0
4555241,"Clean, Cozy, Close to City (15min)",23342410,Amy,Queens,Long Island City,40.75985,-73.92979,Entire home/apt,99,2,0,,,1,0
4556760,"Beautiful, Spacious Room in Loft",3074432,Minka,Brooklyn,Greenpoint,40.73298,-73.95813,Private room,80,1,0,,,1,0
4557370,Holiday in Manhattan!  Great Views!,7257731,Anna,Manhattan,Inwood,40.86335,-73.92822,Entire home/apt,100,7,8,2020-01-01,0.13,1,321
4557832,Sunny Apartment in  Beautiful Brownstone,23628103,Olivia,Brooklyn,Bedford-Stuyvesant,40.68835,-73.94092,Entire home/apt,101,4,10,2017-03-08,0.14,2,334
4558046,Spacious Studio in Brooklyn,23629361,Paris,Brooklyn,Crown Heights,40.66953,-73.92686,Entire home/apt,80,7,0,,,1,0
4559096,$99 Manhattan/Time Sq.,23635670,Johnny,Manhattan,Hell's Kitchen,40.75856,-73.99569,Private room,115,1,213,2019-12-27,3.00,1,358
4563401,MIDTOWN APARTMENT WITH SPECTACULAR VIEW,22885233,Peter,Manhattan,Hell's Kitchen,40.76521,-73.99191,Entire home/apt,195,6,50,2020-02-22,1.25,1,0
4564292,HEART of NEW YORK // ニューヨークの中心,23659408,Marcello,Manhattan,Hell's Kitchen,40.75811,-73.99073,Entire home/apt,107,21,193,2017-10-27,2.69,1,358
4564840,"Woodsy-chic Lofted 1BR, Office, AC",1019170,Sebastian,Manhattan,East Village,40.72312,-73.98255,Entire home/apt,100,5,81,2018-06-27,1.22,1,49
4565734,Spacious 2 Bedroom + Study,54712,Nick,Brooklyn,Greenpoint,40.73351,-73.95459,Entire home/apt,245,3,0,,,2,0
4566340,Spacious 2BR Greenpoint Getaway,54712,Nick,Brooklyn,Greenpoint,40.73455,-73.95489,Entire home/apt,245,2,0,,,2,0
4566571,Penthouse loft with private patio,3814458,Ole,Manhattan,Midtown,40.75186,-73.98557,Entire home/apt,450,3,12,2016-04-10,0.18,1,0
4566818,1 bedroom in Cozy 2 bedroom upper west side,23671946,Yonatan,Manhattan,Harlem,40.81622,-73.95885,Private room,70,3,0,,,2,0
4567518,Cozy 2BD Near Columbia Univ,23671946,Yonatan,Manhattan,Morningside Heights,40.81473,-73.96039,Entire home/apt,160,3,15,2020-01-16,0.39,2,0
4567703,2 Bdr Cozy Apartment in Park Slope,22935835,Gislane,Brooklyn,South Slope,40.66616,-73.99009,Entire home/apt,150,2,0,,,1,0
4567820,Lovely Studio on the edge of the McGolrick Park,5650951,Simon,Brooklyn,Greenpoint,40.7249,-73.94528,Private room,80,28,10,2020-01-03,0.17,1,81
4571518,Park Slope - Furnished  room in 2BR,23697064,Matt,Brooklyn,South Slope,40.66289,-73.98176,Private room,99,5,1,2015-10-09,0.02,1,0
4571925,Funky East Village Garden Apt.,23699355,Harmony,Manhattan,East Village,40.7309,-73.98785,Entire home/apt,168,2,40,2016-06-29,0.57,1,0
4572174,Room in Gorgeous Brownstone filled w/light & love,1587230,Shaya,Brooklyn,Bedford-Stuyvesant,40.68501,-73.92896,Private room,54,1,31,2019-10-14,0.61,1,0
4572225,Columbia UWS 1BD Apt-Quiet & Comfy,14768898,Yiyi,Manhattan,Morningside Heights,40.80747,-73.9603,Entire home/apt,148,1,12,2015-09-08,0.17,1,0
4573728,Cool & Cozy 2B/1BA in prime LES!,23708028,Ivan,Manhattan,Lower East Side,40.72058,-73.98674,Entire home/apt,239,3,175,2020-03-15,2.49,1,0
4573897,Private BR in Bright Modern Apartment,21935479,Crysdian,Manhattan,Inwood,40.86821,-73.92128,Private room,53,2,89,2020-09-16,1.34,1,1
4574224,GREAT SPACIOUS PRIVATE ROOM,11308807,Mathew,Manhattan,Harlem,40.82158,-73.9533,Private room,65,1,0,,,2,0
4575364,Zen Den & Modern Outdoor Space,23038979,Carmen,Brooklyn,Cypress Hills,40.68711,-73.87336,Entire home/apt,53,4,130,2020-03-10,1.82,1,0
4576206,Brooklyn Brownstone Beauty,22017065,Marycatherine,Brooklyn,Prospect Heights,40.68137,-73.97081,Entire home/apt,250,3,37,2020-02-29,0.53,1,300
4576821,"Charming apt. in Brooklyn, New York",4362140,María,Brooklyn,Bedford-Stuyvesant,40.68798,-73.95678,Entire home/apt,140,3,11,2015-09-22,0.16,1,0
4578471,CHARMING 1-BD w CITY VIEWS,4263114,LeeAnne,Manhattan,Hell's Kitchen,40.76612,-73.99324,Entire home/apt,125,5,5,2015-08-24,0.07,1,0
4581479,曼哈顿上西区林肯中心附近优质公寓短租！,23748343,Apple,Manhattan,Upper West Side,40.77334,-73.99031,Shared room,80,1,0,,,1,0
4581788,"",21600904,Lucie,Brooklyn,Williamsburg,40.7137,-73.94378,Private room,150,1,0,,,1,0
4581942,"Clean, Cozy - South ParkSlope - NYC",4618480,Justin,Brooklyn,Sunset Park,40.65687,-74.00489,Private room,75,1,0,,,1,0
4582087,Thanksgiving Vacation,23751556,Tai,Manhattan,Hell's Kitchen,40.75835,-73.99286,Private room,200,4,0,,,1,0
4582781,Prime Williamsburg duplex Bedford L,304385565,Waleska,Brooklyn,Williamsburg,40.71765,-73.95772,Entire home/apt,227,2,121,2020-09-20,1.89,1,39
4582785,Between Central Park and the Subway,13161042,Tom,Manhattan,Upper East Side,40.78555,-73.95311,Entire home/apt,200,2,18,2017-07-30,0.26,1,0
4585748,1 Private BD in Prime Williamsburg,4743258,Emily,Brooklyn,Williamsburg,40.71514,-73.95591,Private room,55,14,1,2015-02-18,0.01,1,0
4586330,Artist Loft in Greenpoint/Williamsb,23677128,Darby,Brooklyn,Greenpoint,40.72712,-73.95499,Private room,80,1,0,,,1,0
4586448,East Village Townhouse,8503180,Kathy,Manhattan,East Village,40.73118,-73.98885,Entire home/apt,1500,30,24,2019-04-22,0.34,2,358
4586470,Stay With Us For An Amazing Time,23774423,Jazz On The Park,Manhattan,Upper West Side,40.79906,-73.96058,Private room,70,1,2,2020-08-29,0.90,9,263
4587321,Bright 3 bdrm in East Village,23778946,Katie,Manhattan,East Village,40.72523,-73.97999,Entire home/apt,400,3,1,2015-01-02,0.01,1,0
4587905,New 2 br Apt Williamsburg,3693416,Carolina,Brooklyn,Greenpoint,40.72214,-73.94835,Entire home/apt,450,1,0,,,1,0
4588678,Gorgeous bohemian  Apt. in a Brownstone,66286,Liat,Brooklyn,Bedford-Stuyvesant,40.68547,-73.94176,Entire home/apt,100,2,4,2019-09-09,0.08,3,0
4588689,One Bedroom East Village New York,5926785,Cynthia,Manhattan,East Village,40.72556,-73.98504,Entire home/apt,205,1,0,,,1,0
4589159,Spacious Uptown 2 Bdrm Apartment,23612276,Janine Renee,Manhattan,Harlem,40.82142,-73.95437,Entire home/apt,160,30,4,2015-06-21,0.06,1,358
4592475,Private Terrace in Brooklyn!,4445796,Courtney,Brooklyn,Greenpoint,40.72557,-73.95243,Private room,102,1,7,2015-06-02,0.10,1,0
4593770,Sunny & spacious 1 bedroom gem!,23812318,Chelsea,Queens,Jackson Heights,40.75401,-73.88236,Entire home/apt,90,2,25,2019-12-28,0.36,1,280
4593939,Charming and Convenient Garden Apt,5050537,Melissa,Brooklyn,Bedford-Stuyvesant,40.68402,-73.94164,Entire home/apt,55,2,48,2020-02-16,0.75,1,0
4594389,Furnished 2BR in UES (30 DAYS MIN),23772724,The Local Stay,Manhattan,Upper East Side,40.78302,-73.94647,Entire home/apt,110,30,16,2020-09-01,0.27,45,311
4594620,Spacious Full 2br Holiday Home,1520215,Brad,Brooklyn,Boerum Hill,40.68598,-73.98004,Entire home/apt,250,3,0,,,1,0
4596378,Cozy room not too far from LaGuardia Airport,23824219,Joshua,Queens,East Elmhurst,40.75943,-73.89553,Private room,48,3,54,2019-10-31,0.77,1,88
4601325,Cozy private bedroom in Manhattan,23847354,Nicole,Manhattan,East Harlem,40.78882,-73.94869,Private room,67,1,2,2016-02-07,0.03,1,0
4602440,Great 2 bedroom Greenpoint BK,6949069,Laura,Brooklyn,Greenpoint,40.72403,-73.95055,Entire home/apt,175,4,2,2015-12-30,0.03,1,0
4603012,Spacious 1BR Apt in converted Pencil Factory,45609,Sean,Brooklyn,Greenpoint,40.73132,-73.95831,Entire home/apt,149,3,26,2020-08-02,0.37,1,1
4604991,Confortable and private room.,23861788,Luis&Victor,Brooklyn,Bedford-Stuyvesant,40.70007,-73.94338,Private room,69,2,260,2020-03-11,3.96,1,0
4605455,Private Room & Bathroom in LES,23575977,Carly,Manhattan,Two Bridges,40.71205,-73.99463,Private room,120,5,0,,,1,0
4605840,Large Sunny Bedroom With great View,23788242,Suzanne,Brooklyn,Bedford-Stuyvesant,40.68853,-73.9498,Private room,90,3,59,2020-01-03,0.96,2,364
4606385,Coziest 2BD Brownstone in Jefftown,3184878,Maggie,Brooklyn,Bushwick,40.70545,-73.91929,Entire home/apt,150,1,1,2015-03-17,0.01,1,0
4606473,Radiant 2bed E Village Apartment,23862900,Cecily,Manhattan,East Village,40.72887,-73.98633,Entire home/apt,219,5,1,2014-12-26,0.01,1,0
4606614,Uptown Convenience & Comfort,23870076,Sam,Manhattan,Morningside Heights,40.80549,-73.96393,Entire home/apt,150,3,10,2018-08-24,0.24,1,0
4606675,Small Private Room Near Airport New York City!,23591164,Angela,Queens,East Elmhurst,40.7661,-73.87739,Private room,54,1,88,2020-10-03,1.24,4,363
4611004,Christmas Harlem! Duplex,626876,Kimberly,Manhattan,Washington Heights,40.83653,-73.94277,Entire home/apt,350,3,0,,,3,0
4611203,Large 1 bedroom apt - can sleep 4,11702175,Meghan,Manhattan,East Harlem,40.79038,-73.94412,Entire home/apt,170,3,6,2017-01-01,0.09,1,0
4611256,Upper East Side Manhattan,626876,Kimberly,Manhattan,Upper East Side,40.77963,-73.94864,Private room,250,1,0,,,3,0
4611295,Upper East Side Manhattan #2,626876,Kimberly,Manhattan,Upper East Side,40.77941,-73.94862,Private room,250,1,0,,,3,0
4612401,Bushwick Pad,21906247,Sam,Brooklyn,Bedford-Stuyvesant,40.69295,-73.93537,Private room,70,1,0,,,1,0
4613154,New York City Studio,23899573,Oscar,Manhattan,Hell's Kitchen,40.76679,-73.98598,Entire home/apt,150,7,23,2016-06-26,0.33,1,0
4614091,"Big Kitchen, Beautiful Bathroom",16437254,Benjamin,Brooklyn,Sunset Park,40.6642,-73.99322,Entire home/apt,131,30,9,2020-07-11,0.13,16,131
4614146,Stay on St. Marks Place for your NYC Vacation!,4293340,Teena,Manhattan,East Village,40.72764,-73.98748,Private room,99,2,2,2017-12-25,0.06,1,0
4614838,"2 Bedroom, 1 Bath Hell's Kitchen",1698391,Pat,Manhattan,Hell's Kitchen,40.76142,-73.99177,Entire home/apt,272,2,8,2019-12-29,0.11,3,365
4615887,Lofted duplex in Kips Bay,23073152,Cara,Manhattan,Kips Bay,40.7396,-73.98228,Entire home/apt,364,2,0,,,1,0
4616452,Upper East Side Spacious 2 Bedrooms,23915731,Helene,Manhattan,Upper East Side,40.77439,-73.94965,Entire home/apt,249,3,1,2016-07-19,0.02,1,0
4616700,Cozy sun drenched 2br Fort Greene,1403669,Simone,Brooklyn,Fort Greene,40.68547,-73.96886,Entire home/apt,150,1,21,2019-07-12,0.31,1,293
4616865,Colorful Room in Crown Heights,6028908,Kelly,Brooklyn,Crown Heights,40.67569,-73.95548,Private room,38,10,0,,,1,0
4619579,One bedroom loft in West Village,23929065,Eli,Manhattan,West Village,40.73173,-74.00904,Entire home/apt,450,3,0,,,1,0
4620505,1br - Williamsburg Luxury Sublet,12511067,Jaclyn,Brooklyn,Williamsburg,40.718,-73.95344,Entire home/apt,95,1,0,,,1,0
4620962,Beautiful one bedroom apt 850 sqf!!,21685221,Sael,Manhattan,Upper West Side,40.79293,-73.97126,Entire home/apt,199,1,0,,,1,0
4621213,"Cozy 2 bedroom, near Central Park",23899821,Maria,Manhattan,Upper West Side,40.78604,-73.97363,Entire home/apt,195,4,64,2020-10-02,0.91,1,0
